route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_id_event
110-13183,JUNE24-D05CAR-3_Sunday,70110002881724-JUNE24,,0,1100300,1100288_JUNE24,59902749-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002881758-JUNE24,,0,1100400,1100288_JUNE24,59902750-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002881835-JUNE24,,0,1100600,1100288_JUNE24,59902751-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002881915-JUNE24,,0,1100700,1100288_JUNE24,59902752-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002882011-JUNE24,,0,1100200,1100288_JUNE24,59902753-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002882115-JUNE24,,0,1100300,1100288_JUNE24,59902754-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002882215-JUNE24,,0,1100600,1100288_JUNE24,59902755-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002932016-JUNE24,,1,1100600,1100293_JUNE24,59902756-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002912106-JUNE24,,1,1100700,1100291_JUNE24,59902757-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002912203-JUNE24,,1,1100200,1100291_JUNE24,59902758-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002912303-JUNE24,,1,1100300,1100291_JUNE24,59902759-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002880828-JUNE24,,0,1100200,1100288_JUNE24,59902760-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002850514-JUNE24,,0,1100100,1100285_JUNE24,59902761-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002850556-JUNE24,,0,1100200,1100285_JUNE24,59902762-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002880924-JUNE24,,0,1100300,1100288_JUNE24,59902763-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002930614-JUNE24,,1,1100100,1100293_JUNE24,59902764-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002931916-JUNE24,,1,1100300,1100293_JUNE24,59902765-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002870956-JUNE24,,0,1100802,1100287_JUNE24,59902766-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002881650-JUNE24,,0,1100500,1100288_JUNE24,59902767-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002931642-JUNE24,,1,1100600,1100293_JUNE24,59902768-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002911544-JUNE24,,1,1100802,1100291_JUNE24,59902769-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002881618-JUNE24,,0,1100200,1100288_JUNE24,59902770-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002931447-JUNE24,,1,1100500,1100293_JUNE24,59902771-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002931147-JUNE24,,1,1100802,1100293_JUNE24,59902772-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002931830-JUNE24,,1,1100200,1100293_JUNE24,59902773-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002931612-JUNE24,,1,1100400,1100293_JUNE24,59902774-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002911749-JUNE24,,1,1100100,1100291_JUNE24,59902775-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002931417-JUNE24,,1,1100200,1100293_JUNE24,59902776-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002931316-JUNE24,,1,1100700,1100293_JUNE24,59902777-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002931516-JUNE24,,1,1100300,1100293_JUNE24,59902778-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002931117-JUNE24,,1,1100300,1100293_JUNE24,59902779-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002870710-JUNE24,,0,1100600,1100287_JUNE24,59902780-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002931216-JUNE24,,1,1100400,1100293_JUNE24,59902781-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002931346-JUNE24,,1,1100100,1100293_JUNE24,59902782-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002931246-JUNE24,,1,1100600,1100293_JUNE24,59902783-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002931714-JUNE24,,1,1100700,1100293_JUNE24,59902784-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002930747-JUNE24,,1,1100300,1100293_JUNE24,59902785-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002930717-JUNE24,,1,1100500,1100293_JUNE24,59902786-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002930818-JUNE24,,1,1100400,1100293_JUNE24,59902787-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002930648-JUNE24,,1,1100200,1100293_JUNE24,59902788-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002930947-JUNE24,,1,1100100,1100293_JUNE24,59902789-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002930849-JUNE24,,1,1100600,1100293_JUNE24,59902790-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002930918-JUNE24,,1,1100700,1100293_JUNE24,59902791-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002931017-JUNE24,,1,1100200,1100293_JUNE24,59902792-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002931047-JUNE24,,1,1100500,1100293_JUNE24,59902793-JUNE24-D05CAR-3_Sunday
212-13183,JUNE24-D05CAR-1_Weekday,10212002292004-JUNE24,,1,2120900,2120229_JUNE24,59902850-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002282034-JUNE24,,0,2122002,2120228_JUNE24,59902851-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002292028-JUNE24,,1,2121500,2120229_JUNE24,59902852-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002291921-JUNE24,,1,2120500,2120229_JUNE24,59902853-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002291941-JUNE24,,1,2121400,2120229_JUNE24,59902854-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002292158-JUNE24,,1,2122002,2120229_JUNE24,59902855-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002281958-JUNE24,,0,2120700,2120228_JUNE24,59902856-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002292405-JUNE24,,1,2120700,2120229_JUNE24,59902857-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002302604-JUNE24,,1,2121700,2120230_JUNE24,59902858-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002292053-JUNE24,,1,2121700,2120229_JUNE24,59902859-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002281904-JUNE24,,0,2121600,2120228_JUNE24,59902860-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002292258-JUNE24,,1,2120900,2120229_JUNE24,59902861-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002302504-JUNE24,,1,2121400,2120230_JUNE24,59902862-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002292125-JUNE24,,1,2120700,2120229_JUNE24,59902863-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002281924-JUNE24,,0,2121700,2120228_JUNE24,59902864-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002291905-JUNE24,,1,2122002,2120229_JUNE24,59902865-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002292228-JUNE24,,1,2121400,2120229_JUNE24,59902866-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002282250-JUNE24,,0,2120700,2120228_JUNE24,59902867-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002282355-JUNE24,,0,2121400,2120228_JUNE24,59902868-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002282140-JUNE24,,0,2120900,2120228_JUNE24,59902869-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002282455-JUNE24,,0,2121700,2120228_JUNE24,59902870-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002292325-JUNE24,,1,2121700,2120229_JUNE24,59902871-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002282107-JUNE24,,0,2121400,2120228_JUNE24,59902872-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002282213-JUNE24,,0,2121700,2120228_JUNE24,59902873-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002290450-JUNE24,,1,2120200,2120229_JUNE24,59902874-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002310423-JUNE24,,0,2120100,2120231_JUNE24,59902875-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002280441-JUNE24,,0,2120300,2120228_JUNE24,59902876-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002310516-JUNE24,,0,2120500,2120231_JUNE24,59902877-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002291824-JUNE24,,1,2120700,2120229_JUNE24,59902878-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002290511-JUNE24,,1,2120400,2120229_JUNE24,59902879-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002291854-JUNE24,,1,2121000,2120229_JUNE24,59902880-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002281828-JUNE24,,0,2120900,2120228_JUNE24,59902881-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002281801-JUNE24,,0,2121400,2120228_JUNE24,59902882-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002310539-JUNE24,,0,2120900,2120231_JUNE24,59902883-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002280519-JUNE24,,0,2120600,2120228_JUNE24,59902884-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002301327-JUNE24,,1,2121300,2120230_JUNE24,59902885-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002291844-JUNE24,,1,2121800,2120229_JUNE24,59902886-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002301306-JUNE24,,1,2120900,2120230_JUNE24,59902887-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002301529-JUNE24,,1,2121800,2120230_JUNE24,59902888-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002301431-JUNE24,,1,2121700,2120230_JUNE24,59902889-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002301451-JUNE24,,1,2120300,2120230_JUNE24,59902890-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002301650-JUNE24,,1,2120800,2120230_JUNE24,59902891-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002301549-JUNE24,,1,2121000,2120230_JUNE24,59902892-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002301813-JUNE24,,1,2120400,2120230_JUNE24,59902893-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002301732-JUNE24,,1,2120200,2120230_JUNE24,59902894-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002301753-JUNE24,,1,2122202,2120230_JUNE24,59902895-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002301630-JUNE24,,1,2122102,2120230_JUNE24,59902896-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002301609-JUNE24,,1,2120500,2120230_JUNE24,59902897-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002301347-JUNE24,,1,2121500,2120230_JUNE24,59902898-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002291834-JUNE24,,1,2120100,2120229_JUNE24,59902899-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002301710-JUNE24,,1,2121100,2120230_JUNE24,59902900-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002301409-JUNE24,,1,2121600,2120230_JUNE24,59902901-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002290643-JUNE24,,1,2120600,2120229_JUNE24,59902902-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002290546-JUNE24,,1,2120700,2120229_JUNE24,59902903-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002301509-JUNE24,,1,2120700,2120230_JUNE24,59902904-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002290531-JUNE24,,1,2120100,2120229_JUNE24,59902905-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002290605-JUNE24,,1,2121000,2120229_JUNE24,59902906-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002290623-JUNE24,,1,2120500,2120229_JUNE24,59902907-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002290702-JUNE24,,1,2120800,2120229_JUNE24,59902908-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002290721-JUNE24,,1,2121100,2120229_JUNE24,59902909-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002290741-JUNE24,,1,2120200,2120229_JUNE24,59902910-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002290801-JUNE24,,1,2120400,2120229_JUNE24,59902911-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002290821-JUNE24,,1,2120100,2120229_JUNE24,59902912-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002290841-JUNE24,,1,2121900,2120229_JUNE24,59902913-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002290900-JUNE24,,1,2121200,2120229_JUNE24,59902914-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002290918-JUNE24,,1,2121400,2120229_JUNE24,59902915-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002290937-JUNE24,,1,2120900,2120229_JUNE24,59902916-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002291037-JUNE24,,1,2121600,2120229_JUNE24,59902917-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002290957-JUNE24,,1,2121300,2120229_JUNE24,59902918-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002291017-JUNE24,,1,2121500,2120229_JUNE24,59902919-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002291137-JUNE24,,1,2120700,2120229_JUNE24,59902920-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002291117-JUNE24,,1,2120300,2120229_JUNE24,59902921-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002291235-JUNE24,,1,2120500,2120229_JUNE24,59902922-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002291057-JUNE24,,1,2121700,2120229_JUNE24,59902923-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002291216-JUNE24,,1,2121000,2120229_JUNE24,59902924-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002291157-JUNE24,,1,2121800,2120229_JUNE24,59902925-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002291256-JUNE24,,1,2120600,2120229_JUNE24,59902926-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002291317-JUNE24,,1,2120800,2120229_JUNE24,59902927-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002291420-JUNE24,,1,2120400,2120229_JUNE24,59902928-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002291442-JUNE24,,1,2120100,2120229_JUNE24,59902929-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002291337-JUNE24,,1,2121100,2120229_JUNE24,59902930-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002291358-JUNE24,,1,2120200,2120229_JUNE24,59902931-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002291519-JUNE24,,1,2122002,2120229_JUNE24,59902932-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002291459-JUNE24,,1,2121900,2120229_JUNE24,59902933-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002291539-JUNE24,,1,2121200,2120229_JUNE24,59902934-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002291559-JUNE24,,1,2121400,2120229_JUNE24,59902935-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002291620-JUNE24,,1,2120900,2120229_JUNE24,59902936-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002291640-JUNE24,,1,2121300,2120229_JUNE24,59902937-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002291700-JUNE24,,1,2121500,2120229_JUNE24,59902938-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002291721-JUNE24,,1,2121600,2120229_JUNE24,59902939-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002291742-JUNE24,,1,2121700,2120229_JUNE24,59902940-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002291803-JUNE24,,1,2120300,2120229_JUNE24,59902941-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002300615-JUNE24,,1,2121200,2120230_JUNE24,59902942-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002300555-JUNE24,,1,2120300,2120230_JUNE24,59902943-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002300712-JUNE24,,1,2121300,2120230_JUNE24,59902944-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002300652-JUNE24,,1,2120900,2120230_JUNE24,59902945-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002300633-JUNE24,,1,2121400,2120230_JUNE24,59902946-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002300751-JUNE24,,1,2121600,2120230_JUNE24,59902947-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002300811-JUNE24,,1,2121700,2120230_JUNE24,59902948-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002300731-JUNE24,,1,2121500,2120230_JUNE24,59902949-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002300831-JUNE24,,1,2120300,2120230_JUNE24,59902950-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002300851-JUNE24,,1,2120700,2120230_JUNE24,59902951-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002300909-JUNE24,,1,2121800,2120230_JUNE24,59902952-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002300927-JUNE24,,1,2121000,2120230_JUNE24,59902953-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002301027-JUNE24,,1,2120800,2120230_JUNE24,59902954-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002301047-JUNE24,,1,2121100,2120230_JUNE24,59902955-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002300947-JUNE24,,1,2120500,2120230_JUNE24,59902956-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002301007-JUNE24,,1,2120600,2120230_JUNE24,59902957-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002301127-JUNE24,,1,2120400,2120230_JUNE24,59902958-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002301107-JUNE24,,1,2120200,2120230_JUNE24,59902959-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002301147-JUNE24,,1,2120100,2120230_JUNE24,59902960-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002301207-JUNE24,,1,2121900,2120230_JUNE24,59902961-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002301225-JUNE24,,1,2121200,2120230_JUNE24,59902962-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002301245-JUNE24,,1,2121400,2120230_JUNE24,59902963-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002282425-JUNE24,,0,2120900,2120228_JUNE24,59902964-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002302435-JUNE24,,1,2122002,2120230_JUNE24,59902965-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002282322-JUNE24,,0,2122002,2120228_JUNE24,59902966-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002280538-JUNE24,,0,2120800,2120228_JUNE24,59902967-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002280613-JUNE24,,0,2120200,2120228_JUNE24,59902968-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002280556-JUNE24,,0,2121100,2120228_JUNE24,59902969-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002280630-JUNE24,,0,2120400,2120228_JUNE24,59902970-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002280746-JUNE24,,0,2121000,2120228_JUNE24,59902971-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002280706-JUNE24,,0,2120700,2120228_JUNE24,59902972-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002280726-JUNE24,,0,2121800,2120228_JUNE24,59902973-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002280648-JUNE24,,0,2120100,2120228_JUNE24,59902974-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002280908-JUNE24,,0,2121100,2120228_JUNE24,59902975-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002280807-JUNE24,,0,2120500,2120228_JUNE24,59902976-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002280826-JUNE24,,0,2120600,2120228_JUNE24,59902977-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002280847-JUNE24,,0,2120800,2120228_JUNE24,59902978-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002280926-JUNE24,,0,2120200,2120228_JUNE24,59902979-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002280947-JUNE24,,0,2120400,2120228_JUNE24,59902980-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002281048-JUNE24,,0,2121200,2120228_JUNE24,59902981-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002281108-JUNE24,,0,2121400,2120228_JUNE24,59902982-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002281008-JUNE24,,0,2120100,2120228_JUNE24,59902983-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002281028-JUNE24,,0,2121900,2120228_JUNE24,59902984-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002281146-JUNE24,,0,2121300,2120228_JUNE24,59902985-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002281128-JUNE24,,0,2120900,2120228_JUNE24,59902986-JUNE24-D05CAR-1_Weekday
212-13183,JUNE24-D05CAR-1_Weekday,10212002281204-JUNE24,,0,2121500,2120228_JUNE24,59902987-JUNE24-D05CAR-1_Weekday
